Traj_ID,Trial,Step_Num,Time_sec,Action,Max_Q
21,3,3,2.41,FORWARD,-1.02
21,3,4,3.43,RIGHT WALK,-0.96
21,3,5,4.89,FORWARD,-1.22
21,3,6,5.87,LEFT WALK,-1.53
21,3,7,7.3,CRAWL,-1.34
21,3,8,12.87,RIGHT TURN,-0.84
21,3,9,14.29,CRAWL,-1.21
21,3,10,19.86,RIGHT TURN,-1.21
21,3,11,21.29,RIGHT TURN,-1.14
21,3,12,22.74,FORWARD,-0.2
21,3,13,23.7,FORWARD,-0.25
21,3,14,24.69,FORWARD,-0.13
21,3,15,25.68,RIGHT WALK,-0.05
21,3,16,27.08,FORWARD,-0.05
21,3,17,28.07,FORWARD,-0.05
21,3,18,29.06,FORWARD,-0.4
21,3,19,30.02,RIGHT TURN,-0.61
21,3,20,31.46,FORWARD,-1.0
21,3,21,32.45,RIGHT TURN,-0.52
21,3,22,33.9,FORWARD,-0.67
21,3,23,34.89,LEFT TURN,-0.85
21,3,24,36.37,RIGHT TURN,-1.12
21,3,25,37.84,RIGHT TURN,-1.25
21,3,26,39.28,CRAWL,-1.21
21,3,27,44.87,FORWARD,-1.56
21,3,28,45.8,CRAWL,-0.97
21,3,29,51.35,LEFT TURN,-0.95
21,3,30,52.8,FORWARD,-0.61
21,3,31,53.78,LEFT TURN,-0.33
21,3,32,55.23,FORWARD,-0.59
21,3,33,56.21,RIGHT WALK,-0.5
21,3,34,57.61,LEFT TURN,-0.53
21,3,35,59.06,RIGHT TURN,-0.72
21,3,36,60.53,FORWARD,-0.19
21,3,37,61.51,LEFT TURN,-0.21
21,3,38,62.97,RIGHT TURN,-0.33
22,1,1,0.01,LEFT TURN,-1.29
22,1,2,1.45,CRAWL,-0.79
22,1,3,7.04,LEFT TURN,-0.86
22,1,4,8.51,RIGHT TURN,-0.61
22,1,5,9.96,CRAWL,-1.0
22,1,6,15.54,FORWARD,-1.04
22,1,7,16.55,LEFT TURN,-1.15
22,1,8,17.99,LEFT WALK,-1.48
22,1,9,19.41,LEFT TURN,-1.42
22,1,10,20.86,RIGHT TURN,-0.92
22,1,11,22.3,FORWARD,-0.62
22,1,12,23.29,FORWARD,-0.13
22,1,13,24.25,RIGHT TURN,-0.22
22,1,14,25.72,CRAWL,-0.39
22,1,15,31.33,FORWARD,-0.98
22,1,16,32.32,FORWARD,-0.49
22,1,17,33.32,LEFT WALK,-0.07
22,1,18,34.73,LEFT WALK,-0.05
22,1,19,36.14,LEFT WALK,-0.05
22,1,20,37.54,FORWARD,-0.05
22,2,1,0.01,CRAWL,-0.48
22,2,2,5.62,FORWARD,-0.66
22,2,3,6.6,RIGHT TURN,-0.54
22,2,4,8.06,FORWARD,-0.39
22,2,5,9.02,LEFT WALK,-0.79
22,2,6,10.44,FORWARD,-0.45
22,2,7,11.44,FORWARD,-0.79
22,2,8,12.42,LEFT TURN,-0.19
22,2,9,13.88,FORWARD,-0.3
22,2,10,14.86,FORWARD,-0.48
22,2,11,15.87,FORWARD,-0.35
22,2,12,16.86,CRAWL,-1.34
22,2,13,22.44,RIGHT WALK,-0.96
22,2,14,23.85,FORWARD,-0.46
22,2,15,24.82,FORWARD,-0.16
22,2,16,25.78,RIGHT TURN,-0.05
22,2,17,27.21,LEFT TURN,-0.52
22,2,18,28.69,CRAWL,-0.11
22,2,19,34.26,FORWARD,-0.05
22,2,20,35.24,FORWARD,-0.05
22,2,21,36.19,FORWARD,-0.44
22,2,22,37.18,FORWARD,-0.51
22,2,23,38.17,RIGHT WALK,-0.05
22,2,24,39.57,FORWARD,-0.05
22,2,25,40.53,FORWARD,-0.4
22,2,26,41.51,LEFT TURN,-0.05
22,2,27,42.98,FORWARD,-0.05
22,2,28,43.95,FORWARD,-0.23
22,2,29,44.96,CRAWL,-0.19
22,2,30,50.53,FORWARD,-0.34
22,2,31,51.5,RIGHT TURN,-0.14
22,2,32,52.93,LEFT WALK,-0.35
22,2,33,54.31,FORWARD,-0.29
22,2,34,55.29,RIGHT WALK,-0.7
22,2,35,56.71,FORWARD,-0.17
22,2,36,57.66,FORWARD,-0.29
22,2,37,58.61,CRAWL,-0.39
22,2,38,64.17,LEFT TURN,-0.88
22,2,39,65.59,RIGHT WALK,-0.29
22,2,40,67.02,FORWARD,-0.53
22,2,41,68.02,LEFT WALK,-0.05
22,2,42,69.42,CRAWL,-0.22
22,3,1,0.01,FORWARD,-1.12
22,3,2,0.99,CRAWL,-0.8
22,3,3,6.57,LEFT WALK,-0.87
22,3,4,7.98,FORWARD,-0.44
22,3,5,8.95,FORWARD,-0.05
22,3,6,9.94,RIGHT TURN,-0.05
22,3,7,11.39,LEFT WALK,-0.25
22,3,8,12.79,LEFT TURN,-0.27
22,3,9,14.27,FORWARD,-0.21
22,3,10,15.28,FORWARD,-0.92
22,3,11,16.22,FORWARD,-0.88
22,3,12,17.18,FORWARD,-0.75
22,3,13,18.15,CRAWL,-0.05
22,3,14,23.75,RIGHT TURN,-0.05
22,3,15,25.19,RIGHT TURN,-0.05
22,3,16,26.64,CRAWL,-0.16
22,3,17,32.22,FORWARD,-0.36
23,1,1,0.01,LEFT WALK,-1.73
23,1,2,1.41,FORWARD,-1.31
23,1,3,2.38,RIGHT TURN,-0.94
23,1,4,3.84,LEFT TURN,-1.32
23,1,5,5.3,RIGHT TURN,-1.56
23,1,6,6.74,FORWARD,-1.95
23,1,7,7.7,FORWARD,-2.16
23,1,8,8.7,CRAWL,-2.15
23,1,9,14.27,FORWARD,-1.9
23,1,10,15.23,FORWARD,-1.55
23,1,11,16.21,FORWARD,-1.44
23,1,12,17.22,LEFT TURN,-1.07
23,1,13,18.7,RIGHT WALK,-0.98
23,1,14,20.15,LEFT TURN,-1.04
23,1,15,21.67,FORWARD,-0.86
23,1,16,22.63,LEFT WALK,-0.47
23,1,17,24.07,FORWARD,-0.68
23,1,18,25.05,LEFT TURN,-0.79
23,2,1,0.01,LEFT TURN,-1.63
23,2,2,1.49,LEFT TURN,-2.16
23,2,3,2.92,FORWARD,-2.76
23,2,4,3.89,LEFT WALK,-3.44
23,2,5,5.32,CRAWL,-3.33
23,2,6,10.89,RIGHT TURN,-3.71
23,2,7,12.35,RIGHT TURN,-3.03
23,2,8,13.85,FORWARD,-3.18
23,2,9,14.85,LEFT TURN,-3.7
23,2,10,16.28,RIGHT TURN,-4.07
23,2,11,17.71,CRAWL,-3.83
23,2,12,23.3,FORWARD,-4.11
23,2,13,24.28,FORWARD,-4.19
23,2,14,25.27,RIGHT WALK,-4.1
23,2,15,26.71,RIGHT TURN,-3.91
23,2,16,28.15,LEFT TURN,-4.46
23,2,17,29.6,LEFT TURN,-3.8
23,2,18,31.06,RIGHT TURN,-4.5
23,2,19,32.56,LEFT TURN,-4.5
23,2,20,34.0,CRAWL,-4.5
23,3,1,0.01,LEFT WALK,-1.04
23,3,2,1.44,CRAWL,-1.01
23,3,3,7.0,CRAWL,-0.82
23,3,4,12.59,LEFT WALK,-0.96
23,3,5,14.01,LEFT TURN,-0.49
23,3,6,15.44,FORWARD,-0.58
23,3,7,16.45,CRAWL,-0.68
23,3,8,22.03,CRAWL,-0.72
23,3,9,27.58,LEFT TURN,-0.38
23,3,10,29.07,LEFT TURN,-0.56
23,3,11,30.49,CRAWL,-0.35
23,3,12,36.04,FORWARD,-0.64
23,3,13,37.05,CRAWL,-0.42
23,3,14,42.63,LEFT WALK,-0.85
23,3,15,44.04,CRAWL,-0.73
23,3,16,49.63,RIGHT TURN,-1.09
23,3,17,51.12,LEFT TURN,-1.41
23,3,18,52.58,LEFT TURN,-1.01
23,3,19,54.02,FORWARD,-0.91
23,3,20,54.99,FORWARD,-0.94
23,3,21,55.94,FORWARD,-0.51
23,3,22,56.91,FORWARD,-0.61
23,3,23,57.9,LEFT TURN,-0.45
23,3,24,59.33,RIGHT WALK,-0.05
23,3,25,60.75,FORWARD,-0.16
23,3,26,61.71,CRAWL,-0.44
23,3,27,67.32,RIGHT TURN,-0.3
23,3,28,68.76,LEFT TURN,-0.34
23,3,29,70.2,FORWARD,-0.66
23,3,30,71.2,FORWARD,-0.85
23,3,31,72.2,CRAWL,-0.57
23,3,32,77.76,RIGHT TURN,-0.6
23,3,33,79.2,RIGHT WALK,-0.75
23,3,34,80.58,LEFT WALK,-0.69
23,3,35,82.0,CRAWL,-0.74
23,3,36,87.56,CRAWL,-0.75
23,3,37,93.14,RIGHT WALK,-0.83
23,3,38,94.56,FORWARD,-1.12
23,3,39,95.51,FORWARD,-0.5
23,3,40,96.51,LEFT WALK,-0.27
23,3,41,97.9,LEFT WALK,-0.54
23,3,42,99.33,LEFT TURN,-0.74
23,3,43,100.78,FORWARD,-0.51
24,1,1,0.01,RIGHT TURN,-1.58
24,1,2,1.44,LEFT TURN,-1.61
24,1,3,2.91,LEFT TURN,-1.84
24,1,4,4.34,RIGHT TURN,-1.18
24,1,5,5.79,RIGHT WALK,-0.7
24,1,6,7.19,RIGHT WALK,-0.85
24,1,7,8.64,LEFT TURN,-0.77
24,1,8,10.08,FORWARD,-0.74
24,1,9,11.08,FORWARD,-1.16
24,1,10,12.03,FORWARD,-0.62
24,1,11,13.0,FORWARD,-0.79
24,1,12,13.95,FORWARD,-0.84
24,1,13,14.91,RIGHT WALK,-1.11
24,1,14,16.32,FORWARD,-0.67
24,1,15,17.32,CRAWL,-0.83
24,1,16,22.9,CRAWL,-0.73
24,1,17,28.5,FORWARD,-0.34
24,1,18,29.43,CRAWL,-0.05
24,2,1,0.01,FORWARD,-0.37
24,2,2,0.96,FORWARD,-0.26
24,2,3,1.93,FORWARD,-0.16
24,2,4,2.89,RIGHT WALK,-0.07
24,2,5,4.27,FORWARD,-0.86
24,2,6,5.27,FORWARD,-0.06
24,2,7,6.25,FORWARD,-0.05
24,2,8,7.22,LEFT TURN,-0.05
24,2,9,8.66,CRAWL,-0.05
24,2,10,14.22,CRAWL,-0.33
24,2,11,19.79,FORWARD,-0.26
24,2,12,20.79,CRAWL,-0.34
24,2,13,26.36,LEFT TURN,-0.24
24,2,14,27.8,RIGHT WALK,-0.08
24,2,15,29.25,RIGHT TURN,-0.52
24,2,16,30.73,FORWARD,-0.57
24,2,17,31.69,RIGHT TURN,-0.74
24,2,18,33.13,FORWARD,-0.19
24,2,19,34.11,RIGHT TURN,-0.65
24,2,20,35.56,CRAWL,-0.33
24,2,21,41.14,LEFT TURN,-0.05
24,2,22,42.57,RIGHT TURN,-0.19
24,3,1,0.01,RIGHT WALK,-0.54
24,3,2,1.44,CRAWL,-0.05
24,3,3,6.99,RIGHT TURN,-0.05
24,3,4,8.42,FORWARD,-0.39
24,3,5,9.34,FORWARD,-0.62
24,3,6,10.28,LEFT WALK,-0.55
24,3,7,11.73,CRAWL,-0.17
24,3,8,17.34,FORWARD,-0.05
24,3,9,18.31,RIGHT WALK,-0.3
24,3,10,19.71,FORWARD,-0.39
24,3,11,20.68,LEFT TURN,-0.22
24,3,12,22.12,RIGHT TURN,-0.44
24,3,13,23.56,LEFT WALK,-0.39
24,3,14,24.99,RIGHT TURN,-0.44
24,3,15,26.44,LEFT TURN,-0.05
24,3,16,27.88,RIGHT WALK,-0.05
24,3,17,29.36,RIGHT TURN,-0.26
24,3,18,30.83,FORWARD,-0.26
24,3,19,31.79,LEFT WALK,-0.6
24,3,20,33.19,RIGHT TURN,-0.81
24,3,21,34.63,FORWARD,-0.35
24,3,22,35.64,FORWARD,-1.16
24,3,23,36.65,LEFT WALK,-1.28
24,3,24,38.09,FORWARD,-1.04
24,3,25,39.06,CRAWL,-0.6
24,3,26,44.61,FORWARD,-0.82
24,3,27,45.61,FORWARD,-1.28
24,3,28,46.63,FORWARD,-1.26
24,3,29,47.59,RIGHT TURN,-0.46
24,3,30,49.08,FORWARD,-0.53
24,3,31,50.05,CRAWL,-0.37
24,3,32,55.61,LEFT TURN,-0.18
24,3,33,57.09,RIGHT TURN,-0.05
24,3,34,58.54,RIGHT TURN,-0.6
24,3,35,60.04,LEFT TURN,-0.05
24,3,36,61.48,RIGHT WALK,-0.27
24,3,37,62.89,FORWARD,-0.48
24,3,38,63.87,LEFT WALK,-0.21
24,3,39,65.37,LEFT WALK,-0.12
24,3,40,66.78,LEFT WALK,-0.05
24,3,41,68.21,RIGHT TURN,-0.07
24,3,42,69.67,FORWARD,-0.05
24,3,43,70.66,FORWARD,-0.05
24,3,44,71.68,CRAWL,-0.05
25,1,1,0.01,FORWARD,-0.36
25,1,2,1.03,CRAWL,-0.29
25,1,3,6.63,CRAWL,-0.19
25,1,4,12.16,LEFT WALK,-0.52
25,1,5,13.58,LEFT WALK,-0.79
25,1,6,15.0,CRAWL,-0.96
25,1,7,20.59,RIGHT TURN,-1.11
25,1,8,22.06,LEFT WALK,-0.86
25,1,9,23.45,RIGHT TURN,-0.49
25,1,10,24.93,CRAWL,-0.47
25,1,11,30.51,FORWARD,-0.3
25,1,12,31.5,LEFT WALK,-0.65
25,1,13,32.93,FORWARD,-0.53
25,1,14,33.93,FORWARD,-1.0
25,1,15,34.9,RIGHT TURN,-1.52
25,2,1,0.01,FORWARD,-1.39
25,2,2,1.0,LEFT TURN,-1.35
25,2,3,2.46,FORWARD,-1.38
25,2,4,3.43,FORWARD,-1.03
25,2,5,4.4,FORWARD,-1.44
25,2,6,5.39,RIGHT TURN,-1.18
25,2,7,6.86,FORWARD,-0.85
25,2,8,7.88,LEFT WALK,-0.96
25,2,9,9.29,RIGHT TURN,-1.1
25,2,10,10.73,CRAWL,-1.36
25,2,11,16.32,LEFT WALK,-1.42
25,2,12,17.73,LEFT TURN,-0.84
25,2,13,19.22,FORWARD,-1.08
25,2,14,20.2,RIGHT TURN,-1.18
25,2,15,21.62,LEFT WALK,-1.7
25,2,16,23.04,LEFT WALK,-2.02
25,2,17,24.48,RIGHT WALK,-1.45
25,2,18,25.87,CRAWL,-1.0
25,2,19,31.47,LEFT WALK,-0.67
25,2,20,32.91,CRAWL,-0.29
25,2,21,38.49,LEFT TURN,-0.93
25,2,22,39.95,LEFT TURN,-0.1
25,2,23,41.41,CRAWL,-0.05
25,2,24,46.99,FORWARD,-0.23
25,2,25,47.95,FORWARD,-0.05
25,2,26,48.92,FORWARD,-0.05
25,2,27,49.92,LEFT TURN,-0.29
25,2,28,51.38,FORWARD,-0.05
25,2,29,52.34,FORWARD,-0.05
25,2,30,53.32,LEFT WALK,-0.26
25,2,31,54.78,CRAWL,-0.47
25,2,32,60.36,RIGHT WALK,-0.42
25,2,33,61.75,LEFT TURN,-0.74
25,2,34,63.22,FORWARD,-0.9
25,2,35,64.22,CRAWL,-0.33
25,2,36,69.74,RIGHT WALK,-0.78
25,2,37,71.16,LEFT TURN,-0.6
25,2,38,72.61,LEFT WALK,-0.3
25,3,1,0.01,LEFT TURN,-1.32
25,3,2,1.47,LEFT WALK,-1.11
25,3,3,2.89,FORWARD,-1.53
25,3,4,3.86,CRAWL,-1.23
25,3,5,9.45,LEFT WALK,-0.82
25,3,6,10.88,FORWARD,-0.14
25,3,7,11.85,FORWARD,-0.05
25,3,8,12.84,CRAWL,-0.11
25,3,9,18.41,RIGHT TURN,-0.39
25,3,10,19.87,FORWARD,-0.18
25,3,11,20.83,LEFT WALK,-0.05
25,3,12,22.24,FORWARD,-0.19
25,3,13,23.22,RIGHT WALK,-0.05
25,3,14,24.63,LEFT TURN,-0.05
25,3,15,26.06,CRAWL,-0.05
25,3,16,31.65,LEFT WALK,-0.05
25,3,17,33.06,FORWARD,-0.05
25,3,18,34.06,FORWARD,-0.05
25,3,19,35.01,FORWARD,-0.05
26,1,1,0.01,RIGHT WALK,-1.84
26,1,2,1.41,FORWARD,-2.11
26,1,3,2.38,LEFT WALK,-2.41
26,1,4,3.77,FORWARD,-3.07
26,1,5,4.75,FORWARD,-3.16
26,1,6,5.76,RIGHT TURN,-3.63
26,1,7,7.21,RIGHT TURN,-3.68
26,1,8,8.64,FORWARD,-3.47
26,1,9,9.62,LEFT WALK,-3.2
26,1,10,11.06,RIGHT WALK,-4.11
26,1,11,12.49,RIGHT TURN,-4.5
26,1,12,13.92,FORWARD,-4.39
26,1,13,14.91,FORWARD,-4.5
26,1,14,15.91,FORWARD,-4.5
26,1,15,16.88,CRAWL,-4.5
26,1,16,22.4,FORWARD,-4.5
26,1,17,23.42,FORWARD,-4.41
26,1,18,24.41,FORWARD,-4.5
26,1,19,25.42,LEFT WALK,-4.5
26,1,20,26.81,FORWARD,-4.5
26,2,1,0.01,RIGHT TURN,-1.01
26,2,2,1.47,RIGHT TURN,-0.27
26,2,3,2.91,CRAWL,-0.25
26,2,4,8.45,RIGHT TURN,-0.49
26,2,5,9.92,RIGHT TURN,-0.7
26,2,6,11.36,LEFT WALK,-0.05
26,2,7,12.77,RIGHT WALK,-0.29
26,2,8,14.2,FORWARD,-0.51
26,2,9,15.15,RIGHT WALK,-0.87
26,2,10,16.58,FORWARD,-0.43
26,2,11,17.54,RIGHT TURN,-0.22
26,2,12,18.98,FORWARD,-0.86
26,2,13,19.97,FORWARD,-0.95
26,2,14,20.97,RIGHT TURN,-0.93
26,2,15,22.43,LEFT WALK,-0.39
26,2,16,23.84,CRAWL,-0.83
26,2,17,29.42,FORWARD,-0.54
26,2,18,30.4,FORWARD,-0.5
26,2,19,31.32,RIGHT WALK,-0.09
26,2,20,32.74,FORWARD,-0.69
26,2,21,33.71,CRAWL,-1.03
26,2,22,39.34,LEFT TURN,-1.71
26,2,23,40.76,RIGHT WALK,-1.36
26,2,24,42.16,RIGHT WALK,-0.89
26,2,25,43.62,CRAWL,-0.88
26,2,26,49.22,RIGHT TURN,-0.4
26,2,27,50.68,LEFT WALK,-0.35
26,2,28,52.1,FORWARD,-0.67
26,2,29,53.1,RIGHT WALK,-0.65
26,3,1,0.01,FORWARD,-1.5
26,3,2,0.96,FORWARD,-1.57
26,3,3,1.91,RIGHT TURN,-1.68
26,3,4,3.35,FORWARD,-1.45
26,3,5,4.34,CRAWL,-1.19
26,3,6,9.91,FORWARD,-1.09
26,3,7,10.88,FORWARD,-1.07
26,3,8,11.85,FORWARD,-0.9
26,3,9,12.83,LEFT TURN,-0.62
26,3,10,14.26,CRAWL,-1.16
26,3,11,19.82,FORWARD,-0.91
26,3,12,20.82,LEFT WALK,-0.73
26,3,13,22.26,LEFT WALK,-0.68
26,3,14,23.69,RIGHT TURN,-0.32
26,3,15,25.11,FORWARD,-0.31
26,3,16,26.12,FORWARD,-0.23
26,3,17,27.11,LEFT WALK,-0.79
26,3,18,28.56,RIGHT TURN,-0.81
26,3,19,30.0,FORWARD,-1.0
26,3,20,30.95,LEFT WALK,-0.45
26,3,21,32.34,FORWARD,-0.25
26,3,22,33.33,FORWARD,-0.18
27,1,1,0.01,CRAWL,-0.85
27,1,2,5.62,LEFT TURN,-1.16
27,1,3,7.06,CRAWL,-1.37
27,1,4,12.65,LEFT WALK,-1.69
27,1,5,14.04,RIGHT WALK,-1.88
27,1,6,15.47,FORWARD,-1.37
27,1,7,16.42,RIGHT TURN,-0.44
27,1,8,17.86,FORWARD,-0.95
27,1,9,18.84,FORWARD,-0.23
27,1,10,19.84,FORWARD,-0.05
27,1,11,20.82,FORWARD,-0.11
27,1,12,21.79,FORWARD,-0.37
27,1,13,22.75,FORWARD,-0.8
27,1,14,23.74,LEFT WALK,-0.43
27,1,15,25.13,RIGHT TURN,-0.45
27,1,16,26.59,LEFT TURN,-0.12
27,1,17,28.06,FORWARD,-0.42
27,1,18,29.05,RIGHT TURN,-0.3
27,1,19,30.46,FORWARD,-0.05
27,1,20,31.45,FORWARD,-0.05
27,1,21,32.43,RIGHT WALK,-0.57
27,1,22,33.84,CRAWL,-0.86
27,1,23,39.37,FORWARD,-0.47
27,1,24,40.36,FORWARD,-0.05
27,1,25,41.31,LEFT WALK,-0.34
27,1,26,42.72,FORWARD,-0.18
27,1,27,43.71,LEFT TURN,-0.1
27,1,28,45.18,RIGHT TURN,-0.05
27,1,29,46.64,LEFT WALK,-0.05
27,1,30,48.06,LEFT TURN,-0.44
27,1,31,49.5,FORWARD,-0.51
27,1,32,50.49,RIGHT WALK,-0.35
27,1,33,51.91,LEFT TURN,-0.14
27,2,1,0.01,LEFT WALK,-1.6
27,2,2,1.43,LEFT WALK,-1.72
27,2,3,2.87,RIGHT TURN,-1.51
27,2,4,4.32,RIGHT TURN,-1.28
27,2,5,5.75,FORWARD,-1.35
27,2,6,6.72,FORWARD,-0.73
27,2,7,7.72,LEFT WALK,-0.49
27,2,8,9.13,LEFT WALK,-0.72
27,2,9,10.57,RIGHT WALK,-0.51
27,2,10,12.01,LEFT TURN,-0.76
27,2,11,13.44,CRAWL,-0.79
27,2,12,18.99,CRAWL,-0.68
27,2,13,24.57,LEFT TURN,-0.85
27,2,14,26.01,FORWARD,-0.67
27,2,15,27.01,CRAWL,-0.62
27,2,16,32.57,RIGHT WALK,-1.37
27,2,17,33.99,FORWARD,-0.41
27,2,18,34.95,RIGHT WALK,-1.08
27,2,19,36.35,RIGHT TURN,-1.01
27,2,20,37.81,LEFT TURN,-0.9
27,2,21,39.25,LEFT TURN,-0.53
27,2,22,40.68,FORWARD,-0.51
27,2,23,41.65,FORWARD,-1.05
27,2,24,42.64,RIGHT WALK,-0.63
27,2,25,44.06,LEFT TURN,-0.45
27,3,1,0.01,OMNI,-1.67
27,3,2,6.85,OMNI,-1.32
27,3,3,13.67,OMNI,-0.97
27,3,4,20.51,OMNI,-0.74
27,3,5,27.37,OMNI,-0.6
27,3,6,34.26,OMNI,-0.43
27,3,7,41.11,OMNI,-0.4
27,3,8,47.95,OMNI,-0.5
27,3,9,54.79,OMNI,-0.52
27,3,10,61.61,OMNI,-0.39
27,3,11,68.43,OMNI,-0.41
27,3,12,75.26,OMNI,-0.45
27,3,13,82.1,OMNI,-0.33
27,3,14,88.96,OMNI,-0.39
27,3,15,95.81,OMNI,-0.42
27,3,16,102.67,OMNI,-0.4
27,3,17,109.56,OMNI,-0.33
27,3,18,116.4,OMNI,-0.16
27,3,19,123.27,OMNI,-0.26
27,3,20,130.11,OMNI,-0.15
27,3,21,136.93,OMNI,-0.05
27,3,22,143.78,OMNI,-0.12
27,3,23,150.64,OMNI,-0.05
27,3,24,157.46,OMNI,-0.27
27,3,25,164.31,OMNI,-0.23
27,3,26,171.2,OMNI,-0.22
27,3,27,178.06,OMNI,-0.13
27,3,28,184.91,OMNI,-0.21
27,3,29,191.76,OMNI,-0.32
27,3,30,198.6,OMNI,-0.3
27,3,31,205.47,OMNI,-0.38
27,3,32,212.33,OMNI,-0.27
27,3,33,219.2,OMNI,-0.3
27,3,34,226.07,OMNI,-0.21
27,3,35,232.92,OMNI,-0.27
27,3,36,239.73,OMNI,-0.44
27,3,37,246.58,OMNI,-0.49
27,3,38,253.39,OMNI,-0.53
27,3,39,260.23,OMNI,-0.57
27,3,40,267.09,OMNI,-0.48
27,3,41,273.95,OMNI,-0.34
27,3,42,280.77,OMNI,-0.36
27,3,43,287.61,OMNI,-0.4
27,3,44,294.44,OMNI,-0.42
27,3,45,301.27,OMNI,-0.32
27,3,46,308.09,OMNI,-0.28
27,3,47,314.93,OMNI,-0.27
27,3,48,321.78,OMNI,-0.12
27,3,49,328.64,OMNI,-0.17
27,3,50,335.47,OMNI,-0.11
27,3,51,342.34,OMNI,-0.2
27,3,52,349.19,OMNI,-0.28
27,3,53,356.06,OMNI,-0.21
27,3,54,362.89,OMNI,-0.3
27,3,55,369.75,OMNI,-0.29
27,3,56,376.6,OMNI,-0.34
27,3,57,383.48,OMNI,-0.41
27,3,58,390.32,OMNI,-0.27
27,3,59,397.18,OMNI,-0.2
27,3,60,404.01,OMNI,-0.1
27,3,61,410.84,OMNI,-0.28
27,3,62,417.69,OMNI,-0.09
27,3,63,424.55,OMNI,-0.1
27,3,64,431.39,OMNI,-0.11
27,3,65,438.23,OMNI,-0.27
27,3,66,445.07,OMNI,-0.28
27,3,67,451.94,OMNI,-0.28
27,3,68,458.77,OMNI,-0.24
27,3,69,465.63,OMNI,-0.39
27,3,70,472.46,OMNI,-0.33
27,3,71,479.3,OMNI,-0.34
27,3,72,486.17,OMNI,-0.46
27,3,73,493.0,OMNI,-0.41
27,3,74,499.85,OMNI,-0.49
27,3,75,506.69,OMNI,-0.49
27,3,76,513.59,OMNI,-0.52
27,3,77,520.46,OMNI,-0.37
27,3,78,527.33,OMNI,-0.19
27,3,79,534.15,OMNI,-0.13
27,3,80,540.99,OMNI,-0.32
27,3,81,547.83,OMNI,-0.29
27,3,82,554.69,OMNI,-0.27
27,3,83,561.55,OMNI,-0.18
27,3,84,568.38,OMNI,-0.23
27,3,85,575.24,OMNI,-0.27
27,3,86,582.11,OMNI,-0.29
27,3,87,588.95,OMNI,-0.17
27,3,88,595.82,OMNI,-0.21
27,3,89,602.69,OMNI,-0.23
27,3,90,609.55,OMNI,-0.2
27,3,91,616.37,OMNI,-0.14
27,3,92,623.22,OMNI,-0.06
27,3,93,630.06,OMNI,-0.11
27,3,94,636.89,OMNI,-0.13
27,3,95,643.75,OMNI,-0.12
27,3,96,650.59,OMNI,-0.14
27,3,97,657.45,OMNI,-0.23
27,3,98,664.25,OMNI,-0.26
27,3,99,671.11,OMNI,-0.34
27,3,100,677.99,OMNI,-0.28
27,3,101,684.85,OMNI,-0.42
27,3,102,691.69,OMNI,-0.46
27,3,103,698.53,OMNI,-0.37
27,3,104,705.35,OMNI,-0.34
27,3,105,712.19,OMNI,-0.34
27,3,106,718.99,OMNI,-0.34
27,3,107,725.86,OMNI,-0.28
27,3,108,732.71,OMNI,-0.25
27,3,109,739.57,OMNI,-0.24
27,3,110,746.44,OMNI,-0.3
27,3,111,753.29,OMNI,-0.23
27,3,112,760.15,OMNI,-0.3
27,3,113,767.0,OMNI,-0.24
27,3,114,773.87,OMNI,-0.35
27,3,115,780.71,OMNI,-0.31
27,3,116,787.57,OMNI,-0.26
27,3,117,794.4,OMNI,-0.38
27,3,118,801.26,OMNI,-0.42
27,3,119,808.11,OMNI,-0.42
27,3,120,814.99,OMNI,-0.44
27,3,121,821.82,OMNI,-0.41
27,3,122,828.68,OMNI,-0.28
27,3,123,835.5,OMNI,-0.29
27,3,124,842.36,OMNI,-0.16
27,3,125,849.22,OMNI,-0.19
27,3,126,856.08,OMNI,-0.1
27,3,127,862.93,OMNI,-0.35
27,3,128,869.77,OMNI,-0.31
27,3,129,876.62,OMNI,-0.38
27,3,130,883.48,OMNI,-0.41
27,3,131,890.29,OMNI,-0.36
27,3,132,897.15,OMNI,-0.4
27,3,133,903.99,OMNI,-0.29
27,3,134,910.81,OMNI,-0.35
27,3,135,917.66,OMNI,-0.24
27,3,136,924.5,OMNI,-0.46
27,3,137,931.37,OMNI,-0.31
27,3,138,938.19,OMNI,-0.36
27,3,139,945.04,OMNI,-0.16
27,3,140,951.88,OMNI,-0.12
27,3,141,958.75,OMNI,-0.21
27,3,142,965.59,OMNI,-0.3
27,3,143,972.45,OMNI,-0.34
27,3,144,979.32,OMNI,-0.37
27,3,145,986.14,OMNI,-0.28
27,3,146,992.97,OMNI,-0.43
27,3,147,999.83,OMNI,-0.43
27,3,148,1006.66,OMNI,-0.23
27,3,149,1013.54,OMNI,-0.37
27,3,150,1020.39,OMNI,-0.46
27,3,151,1027.23,OMNI,-0.34
27,3,152,1034.08,OMNI,-0.35
27,3,153,1040.94,OMNI,-0.34
27,3,154,1047.81,OMNI,-0.42
27,3,155,1054.64,OMNI,-0.46
27,3,156,1061.51,OMNI,-0.44
27,3,157,1068.35,OMNI,-0.47
27,3,158,1075.22,OMNI,-0.54
27,3,159,1082.05,OMNI,-0.42
27,3,160,1088.87,OMNI,-0.31
27,3,161,1095.71,OMNI,-0.28
28,1,1,0.01,OMNI,-0.5
28,1,2,6.83,OMNI,-0.55
